Date,Ward_1_Scaled,Ward_2_Scaled,Ward_3_Scaled,Ward_4_Scaled,Ward_5_Scaled,Ward_6_Scaled,Ward_7_Scaled,Ward_8_Scaled,Avg_Temp_Scaled
2020-07-17,-0.6242733046918573,-0.31181296266200537,-0.3499201542044663,-0.9680283252344413,-0.3194132646564031,0.16641386463993552,0.09062006576522422,-0.3703615943762963,1.4051862506921386
2020-07-18,-0.6242733046918573,0.022843440488059048,0.13142541002984645,-0.7732705092854658,-0.6021567285365423,0.026902384412464578,-0.43441314012312254,-0.9385079145451696,1.717527109040788
2020-07-19,-0.36761463545699175,-0.08870869389529576,-0.6708171970273414,-0.5785126933364904,-0.03666980077626372,-0.18236483592874184,-0.7344321149164635,-0.5834164644396238,1.7446871836798001
2020-07-20,-0.8809319739267228,-0.9811257689621342,-0.029023111381591138,-0.0591585174725557,-0.17804153271633338,-0.6706550167248901,0.09062006576522422,-0.29934330435518713,1.55456666120671
2020-07-21,-0.5387204149469021,-0.9811257689621342,-0.5103686756159038,-0.2539163334215312,-0.17804153271633338,-0.5311435364974192,0.24062955316189472,0.6238944659192319,1.3169160081153468
2020-07-22,-0.36761463545699175,-0.534917231428715,-0.9917142398502166,-0.9680283252344413,-0.6021567285365423,-0.8101664969523611,-0.8844416023131341,-1.0095262045662787,1.024945205745958
2020-07-23,-0.28206174571203657,0.13439557487141385,-0.9917142398502166,-0.6434319653194822,-0.39009913062643786,-0.5311435364974192,-0.2093989090281168,-0.15730672431296883,1.147165541621516
2020-07-24,-0.6242733046918573,-0.534917231428715,-0.6708171970273414,-0.38375487738751485,-0.5314708625665076,-0.5311435364974192,-0.43441314012312254,-0.22832501433407798,1.024945205745958
2020-07-25,-0.36761463545699175,0.022843440488059048,-0.3499201542044663,-0.5785126933364904,-0.8849001924166817,-0.7404107568386257,-0.6594273712181283,-0.44137988439740544,1.3101259894555939
2020-07-26,-0.6242733046918573,-0.4233650970453602,-0.3499201542044663,0.20051857045941163,-0.5314708625665076,-0.4613877963836837,-0.6594273712181283,-0.08628843429185967,1.6088868104847356
2020-07-27,-0.28206174571203657,0.022843440488059048,-0.029023111381591138,-0.5785126933364904,-0.6021567285365423,-0.3218763161562128,0.46564378425690045,-0.5123981744185147,1.6835770157420218
2020-07-28,-0.5387204149469021,-0.8695736345787795,-0.9917142398502166,-0.9031090532514495,-0.39009913062643786,-0.6706550167248901,-0.43441314012312254,-0.3703615943762963,1.5206165679079438
2020-07-29,-0.9664848636716781,-0.534917231428715,-0.831265718438779,-0.318835605404523,-0.6728425945065772,-0.7404107568386257,-0.13439416532978155,-0.5834164644396238,1.425556306671398
2020-07-30,-0.8809319739267228,-0.9811257689621342,-0.9917142398502166,-0.4486741493705067,-0.5314708625665076,-0.11260909581500637,0.16562480946355945,-0.22832501433407798,1.350866101414113
2020-07-31,-0.5387204149469021,-0.534917231428715,-0.831265718438779,0.005760754510436134,-0.3194132646564031,-0.39163205626994824,-0.28440365272645207,-0.29934330435518713,0.8959348512106463
2020-08-01,-0.7098261944368125,-0.6464693658120698,-0.3499201542044663,-0.4486741493705067,-0.3194132646564031,-0.8101664969523611,-0.28440365272645207,-0.29934330435518713,1.2422258028580617
2020-08-02,-1.1375906431615883,-0.6464693658120698,-0.6708171970273414,-0.6434319653194822,-0.9555860583867165,-0.8799222370660966,-0.2093989090281168,-0.7254530444818421,1.3848161947128792
2020-08-03,-0.5387204149469021,-0.6464693658120698,-0.18947163279302873,-0.0591585174725557,-0.3194132646564031,-0.25212057604247734,-0.6594273712181283,0.19778472579257694,0.9977851311069448
2020-08-04,-1.1375906431615883,-0.6464693658120698,-0.831265718438779,-0.5785126933364904,-0.8142143264466469,-0.39163205626994824,-0.7344321149164635,-0.44137988439740544,0.8551947392521273
2020-08-05,-0.7953790841817677,-0.4233650970453602,-0.18947163279302873,-0.12407778945554752,-0.39009913062643786,-0.5311435364974192,-0.5094178838214578,-0.08628843429185967,1.1335855043020093
2020-08-06,-0.7098261944368125,-0.31181296266200537,-0.6708171970273414,-0.8381897812684577,-0.39009913062643786,-0.39163205626994824,0.46564378425690045,-0.44137988439740544,1.0045751497666986
